age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
25,7,10775,9,4,0,1,1,4,1,0,0,34,39,0
8,4,2637,11,15,4,9,1,4,0,0,0,45,39,0
56,0,6426,11,15,2,0,0,4,1,0,0,6,39,0
2,4,5434,1,13,4,8,2,4,1,0,0,23,39,0
14,7,20467,9,4,4,10,1,4,0,0,0,34,39,0
41,1,12143,9,4,4,10,1,4,1,0,0,42,39,0
4,4,10221,11,15,4,3,3,4,1,0,0,4,0,0
30,6,7286,11,15,2,4,0,4,1,0,0,45,39,1
13,4,1813,9,4,4,12,1,4,1,0,0,34,39,1
24,4,5947,5,10,2,3,0,1,1,0,0,34,3,0
42,0,20890,0,12,0,0,1,4,0,0,0,34,9,0
27,4,5994,9,4,2,12,0,4,1,0,0,45,39,1
27,4,2379,15,1,4,1,1,2,0,0,0,34,39,0
7,4,9467,9,4,4,4,3,2,0,0,0,34,39,0
11,4,19762,11,15,2,3,0,4,1,0,0,37,39,0
33,4,11936,11,15,3,4,4,4,0,0,0,1,39,0
16,4,6336,15,1,2,3,0,4,1,0,0,34,39,1
6,2,12647,9,4,4,10,2,4,0,0,0,45,39,0
13,0,3047,11,15,4,0,3,4,1,0,0,34,39,0
29,4,2360,0,12,2,6,0,4,1,0,0,34,39,0
4,7,19467,15,1,4,13,3,4,1,0,0,1,39,0
35,4,4179,6,11,5,8,1,2,0,0,0,23,39,0
9,4,14127,9,4,4,10,1,4,1,0,0,45,39,0
10,7,15247,9,4,4,13,1,4,1,0,0,3,39,0
11,4,963,1,13,4,7,4,4,0,0,0,34,27,0
33,5,14958,9,4,2,12,0,4,1,0,0,56,39,1
11,4,14306,11,15,2,3,0,4,1,0,0,28,39,0
44,6,1475,1,13,2,4,0,4,1,0,0,12,39,0
15,4,11287,5,10,5,12,4,4,0,0,0,28,39,0
13,1,15512,15,1,4,3,1,4,1,0,0,34,39,0
34,2,7361,9,4,0,1,1,4,0,0,0,34,39,0
11,4,842,15,1,0,8,2,2,1,0,0,16,39,0
32,4,10951,7,3,2,10,0,4,1,0,0,39,39,1
44,6,10611,5,10,2,14,0,4,1,0,0,23,39,0
24,6,3440,9,4,2,4,0,4,1,0,0,56,39,1
38,4,10945,11,15,6,8,4,4,0,0,0,23,39,0
19,4,7544,9,4,2,10,5,4,0,0,0,34,39,0
4,4,21029,15,1,4,1,3,4,0,0,0,34,39,0
40,6,10988,15,1,2,14,0,4,1,0,0,39,39,1
42,4,3559,1,13,2,1,0,4,1,0,0,34,39,0
24,4,13651,15,1,5,12,1,4,1,0,0,75,39,1
42,4,17056,15,1,2,3,0,4,1,0,0,34,39,0
3,4,13251,11,15,4,8,3,4,1,0,0,17,39,0
25,4,7025,15,1,0,1,1,2,0,0,0,34,39,0
24,2,1062,12,5,0,10,4,4,0,0,0,56,39,0
28,1,20358,9,4,2,4,0,4,1,0,0,45,39,1
19,4,4401,11,15,4,12,2,1,0,0,0,34,0,0
25,2,7410,7,3,2,4,5,4,0,0,0,39,39,1
8,4,12695,9,4,2,10,0,4,1,0,0,34,39,0
22,4,15125,11,15,2,3,0,4,1,0,0,34,39,0
17,4,1975,11,15,2,3,0,4,1,0,0,34,39,1
5,6,9835,15,1,4,3,1,4,1,0,0,34,39,0
27,4,10757,11,15,0,13,1,4,1,0,0,45,39,1
36,5,7555,15,1,6,12,4,4,0,0,0,34,39,0
10,4,12483,6,11,2,11,0,4,1,0,0,34,13,0
43,4,9476,11,15,5,8,1,4,0,0,0,17,39,0
39,4,3717,11,15,0,1,4,4,0,0,0,25,39,0
18,0,8445,15,1,2,0,0,1,1,0,0,34,30,1
2,4,4019,0,12,4,6,3,4,1,0,0,32,39,0
21,4,6356,11,15,2,8,0,4,1,0,0,34,39,0
23,1,20266,15,1,2,13,0,4,1,0,0,34,39,1
35,4,6174,7,3,2,4,0,4,1,0,0,50,39,1
5,4,18353,15,1,2,4,5,4,0,0,0,34,39,0
15,7,368,11,15,0,8,1,4,0,0,0,17,39,0
10,4,1562,9,4,4,4,3,4,0,0,0,34,39,0
8,4,4038,9,4,4,10,3,4,0,0,0,34,13,0
19,4,19166,12,5,2,10,0,3,1,0,0,34,20,1
5,4,10504,2,14,4,6,3,0,1,0,0,34,39,0
15,6,20739,11,15,2,3,0,4,1,0,0,39,39,0
20,4,7738,9,4,5,4,4,2,0,0,0,34,39,0
5,4,10783,11,15,4,10,3,4,1,0,0,49,39,0
12,4,18755,11,15,2,1,5,4,0,0,0,34,39,1
25,4,3513,13,0,4,6,1,4,1,0,0,17,39,0
28,4,7542,8,2,4,12,1,4,0,0,0,31,39,0
16,4,14292,9,4,0,1,1,4,0,0,0,39,39,0
22,4,1217,15,1,5,10,4,4,0,0,0,34,39,0
10,4,5340,2,14,4,7,1,4,1,0,0,39,39,0
36,2,12396,9,4,2,10,5,4,0,0,0,45,39,1
13,4,5156,9,4,4,8,1,4,0,0,0,34,39,0
35,6,17869,15,1,6,3,1,2,1,0,0,28,39,0
30,2,10343,12,5,4,10,1,4,1,0,0,28,39,1
44,4,2051,11,15,2,11,0,2,1,0,0,34,19,0
22,2,11843,12,5,0,10,1,2,1,0,0,34,6,0
30,4,7790,15,1,0,12,4,4,1,0,0,45,39,0
2,4,17385,11,15,2,3,0,4,1,0,0,17,39,0
14,4,134,11,15,2,3,0,4,1,0,0,46,39,0
52,6,17365,8,2,2,12,0,4,1,0,0,74,39,0
5,0,18227,15,1,4,0,3,4,1,0,0,17,39,0
12,4,2503,11,15,2,7,0,4,1,0,0,34,39,0
7,4,39,15,1,4,7,3,3,1,0,0,5,39,0
25,4,10644,11,15,5,6,4,4,1,0,0,34,31,0
13,2,4268,9,4,2,11,0,4,1,0,0,67,39,1
11,4,8038,12,5,3,12,1,4,0,0,0,75,39,1
10,4,9876,8,2,4,6,1,4,1,0,0,34,39,0
36,4,3703,11,15,0,4,1,2,0,0,0,34,39,0
5,4,747,2,14,2,14,0,4,1,0,0,34,39,0
8,4,13206,11,15,5,11,3,2,1,0,0,34,39,0
10,4,20033,9,4,4,1,4,4,0,0,0,28,39,0
13,4,11192,6,11,2,8,0,4,1,0,0,30,39,0
10,4,493,9,4,0,10,3,4,0,0,0,45,39,0
8,4,1066,9,4,4,10,1,4,1,0,0,34,39,0
19,0,9419,11,15,6,0,1,4,0,0,0,33,39,0
15,4,14080,11,15,4,7,1,4,0,0,0,34,39,0
53,4,8419,0,12,6,3,4,4,1,0,0,39,39,0
33,4,17043,11,15,2,4,0,4,1,0,0,34,39,0
23,4,14892,15,1,2,8,5,4,0,0,0,28,39,0
17,4,14521,1,13,3,3,1,2,1,0,0,50,39,0
40,6,5176,11,15,2,3,0,4,1,0,0,45,39,0
22,4,19897,12,5,4,8,1,4,0,0,0,25,39,0
32,4,6093,15,1,0,8,4,4,0,0,0,34,39,0
9,4,3913,11,15,4,1,1,4,0,0,0,39,39,0
14,4,17362,15,1,0,1,4,2,0,0,0,34,24,0
43,6,5195,15,1,2,12,0,4,1,0,0,45,39,0
10,4,8258,14,6,4,10,3,4,0,0,0,34,39,0
14,4,518,15,1,2,1,5,2,0,0,0,34,39,0
42,4,10210,11,15,6,4,4,4,0,0,0,45,39,0
2,0,7280,15,1,4,0,3,4,0,0,0,12,39,0
1,4,21381,15,1,4,8,3,4,0,0,0,16,39,0
5,4,212,15,1,2,4,0,4,1,0,0,39,39,0
7,4,9738,7,3,2,12,3,4,0,0,0,12,39,0
36,7,4159,0,12,2,14,0,4,1,0,0,34,39,1
26,4,3469,11,15,2,6,0,4,1,0,0,36,39,1
7,4,7337,15,1,2,13,0,4,1,0,0,45,39,1
43,4,7576,0,12,6,13,4,4,0,0,0,34,39,0
7,4,18136,11,15,2,3,0,4,1,0,0,34,39,0
35,1,2164,11,15,4,1,1,2,1,0,0,34,39,0
15,4,7015,8,2,2,14,0,4,1,0,0,93,39,1
17,4,15857,0,12,5,8,1,4,0,0,0,28,39,0
18,2,6927,7,3,2,11,0,4,1,0,0,34,39,1
21,4,18485,6,11,3,6,1,4,1,0,0,34,26,0
36,2,2554,14,6,4,10,1,4,0,0,0,45,39,1
6,4,291,11,15,4,1,1,4,0,0,0,34,39,0
23,4,12013,15,1,2,1,0,4,1,0,0,34,39,0
23,4,12191,11,15,2,3,0,4,1,0,0,34,39,0
33,4,9649,11,15,2,5,0,4,1,0,0,56,39,1
0,4,16531,0,12,4,12,3,4,0,0,0,12,39,0
15,4,19223,9,4,0,3,1,4,1,0,0,45,39,1
26,0,17585,11,15,4,0,2,4,0,0,0,34,39,0
1,4,19503,1,13,4,12,3,4,1,0,0,7,39,0
45,4,6430,0,12,0,8,3,4,0,0,0,34,39,0
28,4,16150,12,5,2,8,0,4,1,0,0,34,39,0
29,4,12456,10,7,2,10,0,4,1,0,0,66,39,0
56,6,11972,5,10,2,5,0,4,1,0,0,34,39,0
47,4,21518,10,7,2,10,0,4,1,0,0,56,39,1
9,4,6845,9,4,2,10,5,4,0,0,0,39,39,1
6,4,18347,11,15,4,12,1,4,1,0,0,42,39,0
13,4,1117,11,15,4,7,2,4,1,0,0,34,40,0
34,4,12444,15,1,0,1,4,4,0,0,0,34,39,0
18,6,21306,9,4,0,4,4,4,0,0,0,50,39,0
18,5,20514,12,5,2,10,0,1,1,0,0,34,19,1
24,4,14346,11,15,6,7,1,4,0,0,0,34,39,0
23,4,19266,9,4,2,12,0,4,1,0,0,45,39,1
29,2,3807,14,6,2,10,0,1,1,0,0,34,30,1
14,4,13232,11,15,4,8,1,4,0,0,0,23,39,0
24,5,3642,15,1,0,7,1,4,0,0,0,34,16,0
6,4,5907,11,15,4,12,3,4,1,0,0,34,39,0
4,0,20435,15,1,4,0,3,4,1,0,0,28,39,0
32,4,13946,15,1,2,1,0,4,1,0,0,39,39,1
36,4,18802,8,2,0,13,1,2,1,0,0,34,39,0
19,4,12326,7,3,0,4,4,1,0,0,0,34,36,0
15,4,12888,15,1,4,3,4,4,1,0,0,67,26,0
3,4,633,1,13,4,14,2,4,1,0,0,34,13,0
0,0,18751,1,13,4,0,3,4,1,0,0,1,39,0
5,4,11256,15,1,4,13,2,1,0,0,0,25,39,0
8,4,15229,8,2,4,3,4,0,1,0,0,34,39,0
7,4,17259,15,1,4,5,1,4,1,0,0,12,39,0
3,4,18733,3,8,4,5,1,4,1,0,0,23,8,0
43,6,13857,15,1,2,4,0,4,1,0,0,34,39,1
3,4,3021,11,15,4,8,2,4,1,0,0,23,39,0
35,4,1951,15,1,2,4,0,4,1,0,0,39,39,1
19,4,15026,11,15,2,14,5,4,0,0,0,34,39,1
29,2,7524,9,4,2,10,0,1,1,0,0,34,30,1
5,4,12983,1,13,4,12,4,4,0,0,0,17,39,0
2,4,11696,15,1,4,4,3,4,0,0,0,28,39,0
20,4,7394,11,15,4,12,4,4,1,0,0,34,39,0
13,4,17239,8,2,0,12,1,4,0,0,0,34,39,1
27,4,7503,7,3,4,3,1,4,1,0,0,17,39,0
46,0,536,11,15,2,0,0,4,1,0,0,17,39,0
5,4,14991,11,15,4,12,1,4,1,0,0,39,2,0
0,4,11888,1,13,4,1,3,4,1,0,0,34,39,0
4,4,16595,11,15,4,6,1,4,1,0,0,34,39,0
50,4,425,12,5,2,4,0,4,1,0,0,34,39,1
29,4,6947,5,10,0,4,1,4,1,0,0,34,39,0
12,4,5199,11,15,0,6,3,4,1,0,0,45,39,0
3,4,1103,15,1,4,6,3,4,0,0,0,55,39,0
10,4,3280,15,1,4,8,3,4,1,0,0,16,39,0
18,4,18559,15,1,2,3,0,4,1,0,0,34,39,1
2,4,3289,15,1,4,1,3,4,0,0,0,23,39,0
19,4,1040,2,14,5,8,4,4,0,0,0,34,26,0
45,7,13189,9,4,0,10,1,4,1,0,0,34,39,0
1,4,5645,1,13,4,8,3,4,0,0,0,6,39,0
20,4,12922,9,4,0,4,1,4,1,0,0,34,39,0
10,4,10487,15,1,4,3,1,2,1,0,0,34,39,0
29,2,9647,12,5,0,10,4,4,0,0,0,37,39,0
16,4,17055,9,4,2,4,5,4,0,0,0,34,39,1
45,4,6312,11,15,2,3,0,4,1,0,0,34,39,0
11,4,13803,0,12,2,7,0,4,1,0,0,34,39,0
5,4,14284,15,1,4,12,3,4,0,0,0,28,39,0
17,4,8672,11,15,2,3,0,4,1,0,0,67,39,0
50,0,3920,10,7,2,0,0,4,1,0,0,12,2,1
45,4,19590,9,4,2,12,0,4,1,0,0,12,39,1
13,4,1117,15,1,2,6,0,4,1,0,0,34,31,0
2,4,13475,11,15,4,8,3,4,1,0,0,12,39,0
32,0,15322,5,10,2,0,0,4,1,0,0,93,39,0
10,4,7842,8,2,4,7,4,4,1,0,0,39,39,0
19,4,4127,15,1,2,3,0,4,1,0,0,45,39,1
35,4,3927,9,4,2,7,0,4,1,0,0,34,39,1
30,4,21641,2,14,3,4,1,4,0,0,0,50,39,0
40,2,16383,11,15,0,11,1,4,0,0,0,34,39,0
47,4,5515,15,1,3,4,4,4,0,0,0,34,39,0
39,0,15818,11,15,0,0,1,4,1,0,0,34,39,0
36,4,8280,1,13,6,8,3,4,0,0,0,41,39,0
36,4,6417,9,4,2,3,0,4,1,0,0,38,39,1
14,4,2035,15,1,5,12,4,1,1,0,0,34,35,0
28,2,11593,11,15,5,8,4,2,0,0,0,34,39,0
28,7,2488,11,15,0,1,2,4,0,0,0,34,39,0
6,4,9827,15,1,4,8,1,4,0,0,0,20,39,0
22,2,12431,12,5,2,10,0,4,1,0,0,67,39,0
14,4,20900,8,2,2,4,0,4,1,0,0,34,39,0
18,6,7824,9,4,2,5,0,4,1,0,0,39,39,0
5,0,9903,15,1,4,0,3,4,0,0,0,34,26,0
38,6,7230,9,4,2,4,0,4,1,0,0,34,39,1
14,4,5904,11,15,2,3,0,4,1,0,0,34,39,0
41,5,20480,1,13,2,14,0,4,1,0,0,56,39,0
29,6,20651,11,15,6,8,2,4,0,0,0,34,39,0
21,4,4245,8,2,2,3,0,4,1,0,0,34,39,0
0,0,19848,0,12,4,0,3,4,1,0,0,23,39,0
31,6,6578,11,15,2,3,0,4,1,0,0,56,9,0
56,4,5867,9,4,2,10,0,4,1,0,0,6,39,0
8,4,13139,9,4,2,1,0,4,1,0,0,39,39,1
36,1,11116,15,1,0,5,1,4,1,0,0,34,39,0
20,4,3615,9,4,4,10,1,2,0,0,0,34,39,0
13,4,15673,11,15,2,6,0,4,1,0,0,45,39,0
12,4,17107,11,15,2,7,0,4,1,0,0,34,39,0
12,7,14821,15,1,2,11,0,4,1,0,0,34,39,0
58,0,10767,9,4,6,0,1,4,0,0,0,55,39,0
41,4,5590,12,5,2,4,0,4,1,0,0,34,39,1
25,6,20635,5,10,2,8,5,2,0,0,0,45,39,0
45,2,6662,6,11,0,11,1,2,1,0,0,16,39,0
21,4,20576,9,4,2,12,0,4,1,0,0,34,39,1
19,6,19988,9,4,2,12,0,4,1,0,0,45,39,1
25,6,153,5,10,2,12,0,4,1,0,0,23,39,0
25,6,767,15,1,4,3,4,4,1,0,0,34,39,0
26,4,17698,15,1,2,1,5,2,0,0,0,31,39,1
20,4,11053,8,2,2,3,0,4,1,0,0,34,39,1
10,4,18919,9,4,4,13,1,2,0,0,0,34,10,0
37,4,14746,4,9,3,7,4,4,1,0,0,34,26,0
12,4,6015,11,15,4,8,4,4,0,0,0,23,39,0
12,4,9782,11,15,2,7,0,4,1,0,0,31,39,0
20,4,14569,15,1,0,8,1,4,1,0,0,41,39,0
38,5,6885,15,1,2,12,0,4,1,0,0,34,39,0
50,4,11135,11,15,2,9,5,2,0,0,0,12,39,0
34,4,13128,11,15,6,6,1,4,1,0,0,23,39,0
18,4,6550,12,5,4,10,4,4,0,0,0,25,39,0
24,4,18407,5,10,2,3,0,4,1,0,0,34,0,0
47,6,12619,11,15,6,8,2,4,0,0,0,34,39,0
6,4,11899,4,9,4,6,1,4,1,0,0,50,26,0
32,4,12292,9,4,4,8,1,1,0,0,0,28,30,0
21,6,16338,9,4,2,10,0,4,1,0,0,66,39,0
45,4,1286,11,15,4,6,2,2,0,0,0,34,39,0
45,6,6976,5,10,2,3,0,4,1,0,0,1,39,0
53,0,2682,11,15,2,0,0,4,1,0,0,5,39,0
28,6,12276,12,5,0,3,1,4,1,0,0,34,39,0
3,4,14776,7,3,4,12,3,4,0,0,0,34,39,0
21,4,6109,11,15,2,7,0,4,1,0,0,42,39,0
33,5,3161,9,4,2,1,0,4,1,0,0,34,39,0
23,4,19860,15,1,2,1,0,2,1,0,0,50,39,1
13,4,4328,11,15,2,3,0,4,1,0,0,66,39,0
35,1,8013,15,1,5,4,1,4,0,0,0,34,39,0
11,6,11121,9,4,4,10,1,2,1,0,0,45,39,1
45,6,4846,11,15,2,14,0,4,1,0,0,23,39,0
14,4,5179,11,15,0,8,4,4,0,0,0,34,39,0
23,4,18474,11,15,2,4,0,4,1,0,0,34,39,1
36,4,4979,15,1,2,12,0,4,1,0,0,34,39,1
25,4,20994,2,14,4,5,3,4,1,0,0,34,39,0
9,4,14348,15,1,2,8,0,4,1,0,0,17,39,0
34,4,4993,11,15,2,14,0,4,1,0,0,34,39,1
32,4,7250,12,5,2,10,0,4,1,0,0,45,39,1
26,4,5474,11,15,2,7,0,4,1,0,0,34,39,0
25,4,19327,15,1,0,5,1,4,1,0,0,34,39,0
14,4,2513,1,13,3,12,3,1,0,0,0,34,19,0
9,4,15824,11,15,2,14,0,3,1,0,0,34,39,0
33,4,5533,9,4,5,10,4,1,0,0,0,34,30,0
18,4,7397,11,15,2,7,0,4,1,0,0,34,39,0
20,4,318,15,1,4,13,2,4,0,0,0,34,39,0
3,4,20663,15,1,4,12,3,4,1,0,0,7,39,0
14,2,6501,14,6,2,10,0,4,1,0,0,34,39,1
11,4,19117,11,15,4,3,1,4,1,0,0,28,39,0
29,4,17437,11,15,2,13,0,2,1,0,0,34,39,1
4,4,9995,15,1,4,10,3,4,0,0,0,74,39,0
13,4,4873,9,4,4,4,1,4,1,0,0,66,39,1
49,5,6640,9,4,2,4,0,4,1,0,0,66,39,0
20,5,7868,15,1,2,12,0,4,1,0,0,56,39,1
57,7,11628,5,10,6,6,1,4,0,0,0,12,39,0
29,7,5010,15,1,2,11,0,2,1,0,0,66,39,1
30,5,16996,9,4,2,4,0,4,1,0,0,45,39,1
32,4,21473,9,4,0,4,4,4,0,0,0,34,39,0
36,4,21124,11,15,0,3,4,2,0,0,0,42,39,0
7,4,13819,8,2,4,7,1,4,1,0,0,34,39,0
37,4,3607,11,15,2,14,0,4,1,0,0,45,39,0
15,4,17417,15,1,4,3,3,4,1,0,0,34,39,0
28,4,17428,15,1,2,12,0,4,1,0,0,39,39,0
20,7,18830,15,1,0,8,1,4,1,0,0,61,39,0
31,7,18465,12,5,2,10,0,4,1,0,0,57,39,1
8,4,12724,9,4,4,1,1,4,0,0,0,34,39,0
27,0,8387,2,14,5,0,1,4,0,0,0,29,33,0
41,0,1201,15,1,2,0,0,2,1,0,0,23,39,0
10,4,16301,15,1,4,1,4,4,0,0,0,34,39,0
52,4,8557,11,15,6,1,4,4,1,0,0,74,39,0
21,4,235,9,4,2,12,0,4,1,0,0,47,39,1
30,4,19004,2,14,4,1,2,2,0,0,0,34,39,0
13,6,20912,15,1,4,1,1,4,0,0,0,56,39,0
10,4,12597,14,6,4,10,1,4,0,0,0,39,39,0
2,4,19521,15,1,4,12,3,4,1,0,0,28,39,0
7,4,11574,1,13,2,3,0,4,1,0,0,45,39,1
15,4,4514,9,4,4,10,1,4,0,0,0,34,39,0
21,4,14764,11,15,2,6,0,2,1,0,0,34,39,0
2,4,13800,13,0,4,5,1,4,1,0,0,29,17,0
11,4,11458,15,1,4,6,1,4,1,0,0,34,39,0
22,2,15396,12,5,4,10,1,4,0,0,0,50,39,0
21,6,6287,15,1,5,12,1,1,1,0,0,56,24,0
25,4,21213,11,15,2,7,5,4,0,0,0,34,39,1
14,4,2069,15,1,2,1,5,4,0,0,0,34,39,1
29,4,1468,6,11,5,7,1,4,0,0,0,34,21,0
36,4,19263,15,1,6,4,1,4,0,0,0,49,39,0
4,4,5631,7,3,4,6,3,4,1,0,0,6,39,0
31,6,1349,11,15,2,12,0,4,1,0,0,45,39,0
13,4,1031,11,15,2,14,0,4,1,0,0,39,39,0
7,4,14064,11,15,4,1,2,2,1,0,0,34,23,0
15,4,13546,0,12,4,3,1,4,1,0,0,45,39,0
13,4,18685,11,15,0,8,1,4,0,0,0,34,39,0
40,7,8357,10,7,0,10,4,4,0,0,0,45,39,0
39,4,21523,5,10,4,1,1,4,1,0,0,34,39,0
10,4,4647,11,15,4,4,1,2,0,0,0,30,39,0
21,4,2888,9,4,2,7,0,4,1,0,0,34,20,0
2,4,17972,11,15,4,1,3,4,1,0,0,34,39,0
44,6,10712,15,1,2,1,0,4,1,0,0,45,39,1
32,4,3775,8,2,0,13,4,4,0,0,0,34,39,0
11,4,13681,11,15,2,3,0,4,1,0,0,31,39,0
33,5,4667,12,5,2,10,0,4,1,0,0,50,39,1
26,4,5286,9,4,2,3,0,4,1,0,0,78,39,1
17,4,3754,11,15,4,7,4,2,0,0,0,42,39,0
11,4,4185,1,13,2,3,0,4,1,0,0,34,39,0
14,4,9727,15,1,2,3,0,4,1,0,0,34,39,0
38,4,12804,11,15,6,7,4,2,0,0,0,38,39,0
9,4,9,9,4,2,4,5,4,0,0,0,39,39,1
34,2,5222,10,7,2,10,5,2,0,0,0,34,39,1
18,4,5703,11,15,2,3,0,4,1,0,0,34,39,0
25,4,14658,7,3,3,4,4,1,0,0,0,24,25,0
46,0,2677,10,7,2,0,0,4,1,0,0,3,39,0
14,4,5523,12,5,4,10,1,4,1,0,0,23,39,0
5,2,13622,11,15,4,5,3,4,1,0,0,12,39,0
50,4,4519,11,15,0,14,1,4,1,0,0,56,39,0
33,0,12815,6,11,2,0,0,4,1,0,0,45,39,0
46,4,8519,11,15,6,8,4,4,0,0,0,16,39,0
14,4,2946,11,15,2,7,0,4,1,0,0,34,39,1
0,4,14234,1,13,4,10,3,4,1,0,0,34,39,0
24,2,9037,11,15,2,14,0,2,1,0,0,34,39,0
36,2,10373,5,10,2,14,0,4,1,0,0,31,39,0
27,2,10039,15,1,2,11,0,2,1,0,0,93,39,0
7,4,18644,9,4,4,5,1,4,1,0,0,34,39,0
18,4,8761,8,2,0,13,3,4,1,0,0,28,39,0
44,4,10580,15,1,2,13,5,4,0,0,0,34,39,1
14,4,4916,7,3,4,10,2,1,0,0,0,34,30,0
39,4,10079,11,15,2,12,0,4,1,0,0,29,39,1
49,4,14843,7,3,0,1,4,4,0,0,0,34,39,0
28,4,16157,15,1,2,3,0,1,1,0,0,34,40,0
47,4,2158,11,15,2,3,0,4,1,0,0,34,39,0
21,4,10250,11,15,2,1,5,4,0,0,0,29,39,1
26,2,18064,15,1,5,3,1,2,1,0,0,34,39,0
20,4,9414,11,15,0,3,1,4,1,0,0,43,39,0
2,4,11670,11,15,4,1,3,4,0,0,0,7,39,0
42,6,12322,11,15,2,4,0,4,1,0,0,34,39,0
33,1,7104,15,1,2,1,0,4,1,0,0,34,39,0
16,4,16285,9,4,2,4,0,4,1,0,0,45,39,1
39,4,10601,15,1,2,13,0,4,1,0,0,39,39,1
11,4,8695,8,2,2,12,0,4,1,0,0,34,39,0
10,4,6191,11,15,2,1,5,4,0,0,0,27,39,0
25,4,21145,12,5,2,12,0,1,1,0,0,34,0,0
17,4,13022,11,15,2,8,0,4,1,0,0,34,39,0
2,4,9225,1,13,4,12,3,4,1,0,0,23,39,0
51,6,5191,11,15,2,4,0,4,1,0,0,34,39,1
11,4,740,12,5,2,10,0,4,1,0,0,31,39,1
64,0,555,15,1,6,0,4,4,0,0,0,33,39,0
5,6,8593,11,15,4,5,3,4,1,0,0,34,39,0
41,4,14149,7,3,0,1,1,4,0,0,0,34,39,0
14,4,20909,15,1,4,7,1,4,0,0,0,17,39,0
0,2,6155,1,13,4,11,3,4,1,0,0,23,39,0
6,4,4783,15,1,4,8,3,1,0,0,0,15,39,0
8,4,19102,2,14,4,8,2,4,1,0,0,34,39,0
30,4,10597,11,15,4,3,1,4,1,0,0,34,39,0
22,4,7610,9,4,2,4,5,4,0,0,0,56,39,1
27,4,1114,11,15,2,3,0,4,1,0,0,34,39,0
29,4,9724,8,2,2,10,0,4,1,0,0,34,39,1
21,6,16317,15,1,2,5,0,4,1,0,0,28,39,0
6,4,14440,11,15,4,7,3,4,1,0,0,23,39,0
17,4,3205,9,4,3,10,1,4,0,0,0,28,39,0
16,4,16578,11,15,4,3,1,4,1,0,0,34,39,1
21,4,7231,11,15,6,8,4,4,0,0,0,12,39,0
35,6,5118,8,2,2,4,0,4,1,0,0,34,39,0
33,4,1427,11,15,0,12,1,4,0,0,0,26,39,0
18,4,20781,9,4,2,8,0,4,1,0,0,34,39,0
27,4,9558,11,15,4,12,2,4,0,0,0,6,39,0
21,6,2310,11,15,0,5,3,4,1,0,0,45,39,0
12,4,9702,11,15,2,10,0,4,1,0,0,34,39,1
16,4,17954,7,3,4,1,1,4,0,0,0,34,39,0
12,0,21281,11,15,4,0,1,4,1,0,0,34,39,0
1,4,13949,1,13,4,12,3,4,0,0,0,23,39,0
26,4,7605,14,6,0,4,1,4,1,0,0,34,39,0
25,4,2756,8,2,0,4,3,0,0,0,0,34,39,0
25,4,6453,11,15,2,14,0,4,1,0,0,34,39,0
15,4,5022,11,15,2,6,0,4,1,0,0,23,39,0
19,4,21071,7,3,4,13,1,4,0,0,0,34,39,0
24,7,15908,9,4,2,5,0,4,1,0,0,34,39,1
13,4,13487,15,1,4,8,3,4,0,0,0,34,39,0
4,4,10298,11,15,4,8,3,4,1,0,0,28,39,0
16,4,7709,15,1,2,14,0,2,1,0,0,34,39,1
2,0,3228,15,1,4,0,3,4,1,0,0,6,39,0
2,4,15007,11,15,4,6,3,4,1,0,0,17,39,0
18,4,15888,11,15,0,14,1,4,1,0,0,34,39,0
26,4,7975,11,15,0,13,4,2,0,0,0,28,39,0
28,4,14330,11,15,2,14,0,2,1,0,0,16,39,0
8,4,19219,9,4,4,4,3,2,1,0,0,45,39,0
22,6,1915,9,4,2,4,0,4,1,0,0,34,39,0
9,4,7645,11,15,4,6,1,4,1,0,0,34,39,0
43,4,11869,12,5,2,14,0,4,1,0,0,1,39,0
35,2,4281,10,7,2,10,5,4,0,0,0,34,39,1
5,4,19841,2,14,4,14,4,4,1,0,0,23,39,0
6,4,18795,15,1,4,8,3,4,0,0,0,34,39,0
29,4,4316,11,15,2,8,5,4,0,0,0,34,39,0
17,6,2040,9,4,2,12,0,4,1,0,0,23,39,0
22,4,12195,9,4,2,10,0,4,1,0,0,45,39,1
21,4,7043,11,15,4,10,1,4,0,0,0,34,39,0
39,6,15657,12,5,2,4,0,4,1,0,0,17,39,0
38,1,7391,11,15,0,1,1,4,0,0,0,34,39,0
6,4,7382,15,1,4,7,1,4,1,0,0,34,39,0
22,4,8903,9,4,0,1,1,4,1,0,0,34,39,0
7,4,6742,9,4,2,12,0,2,1,0,0,23,39,0
34,6,7001,11,15,2,12,0,4,1,0,0,34,39,1
30,5,1737,9,4,2,4,0,4,1,0,0,45,5,1
8,6,13102,11,15,4,5,1,4,1,0,0,45,39,0
17,4,11021,14,6,2,10,0,4,1,0,0,50,39,1
2,4,9697,15,1,4,4,3,4,0,0,0,20,39,0
15,4,18686,15,1,0,3,4,4,1,0,0,34,39,0
32,4,12248,11,15,2,12,0,4,1,0,0,34,39,1
23,0,5123,5,10,5,0,1,4,0,0,0,74,39,0
26,4,1939,11,15,2,3,0,4,1,0,0,50,39,0
42,4,5370,11,15,4,1,4,4,1,0,0,34,39,0
15,4,13596,9,4,2,4,5,4,0,0,0,34,39,1
8,4,1745,9,4,4,4,1,4,1,0,0,34,39,0
